id,checknumber,starttime,endtime,teamname,servicename,owner,hostname,status,points
241,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 04','shake-https','Team 04','shake','Passed',1
242,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 01','nancy-http','Team 01','nancy','Passed',1
243,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 06','frylock-ssh2','Team 06','frylock','Passed',1
244,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 08','frylock-http','Team 08','frylock','Passed',1
245,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 07','frylock-http','Team 07','frylock','Passed',1
246,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 04','shake-ssh2','Team 04','shake','Passed',1
247,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 05','nancy-http','Team 05','nancy','Passed',1
248,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 03','nancy-http','Team 03','nancy','Passed',1
249,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 01','nancy-https','Team 01','nancy','Passed',1
250,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 03','meatwad-ssh2','Team 03','meatwad','Passed',1
251,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 07','frylock-https','Team 07','frylock','Passed',1
252,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 06','shake-ssh2','Team 06','shake','Passed',1
253,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 06','ethan-http','Team 06','ethan','Passed',1
254,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 07','shake-ssh2','Team 07','shake','Passed',1
255,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 05','nancy-https','Team 05','nancy','Passed',1
256,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 08','shake-http','Team 08','shake','Passed',1
257,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 08','shake-ssh2','Team 08','shake','Passed',1
258,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 03','frylock-ssh2','Team 03','frylock','Passed',1
259,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 08','frylock-ssh2','Team 08','frylock','Passed',1
260,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 01','shake-https','Team 01','shake','Passed',1
261,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 02','nancy-http','Team 02','nancy','Passed',1
262,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 03','shake-http','Team 03','shake','Passed',1
263,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 08','meatwad-ssh2','Team 08','meatwad','Passed',1
264,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 08','frylock-https','Team 08','frylock','Passed',1
265,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 03','shake-ssh2','Team 03','shake','Passed',1
266,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 03','nancy-https','Team 03','nancy','Passed',1
267,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 06','frylock-http','Team 06','frylock','Passed',1
268,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 03','frylock-https','Team 03','frylock','Passed',1
269,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 01','meatwad-ssh2','Team 01','meatwad','Passed',1
270,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 05','shake-https','Team 05','shake','Passed',1
271,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 01','shake-http','Team 01','shake','Passed',1
272,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 04','shake-http','Team 04','shake','Passed',1
273,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 08','shake-https','Team 08','shake','Passed',1
274,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 02','ethan-http','Team 02','ethan','Passed',1
275,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 02','shake-ssh2','Team 02','shake','Passed',1
276,3,'2017-03-24 11:03:17','2017-03-24 11:03:19','Team 02','frylock-https','Team 02','frylock','Passed',1
277,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 04','nancy-https','Team 04','nancy','Passed',1
278,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 05','frylock-http','Team 05','frylock','Passed',1
279,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 03','shake-https','Team 03','shake','Passed',1
280,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 05','shake-ssh2','Team 05','shake','Passed',1
281,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 01','frylock-https','Team 01','frylock','Passed',1
282,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 06','shake-http','Team 06','shake','Passed',1
283,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 06','nancy-https','Team 06','nancy','Passed',1
284,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 01','frylock-ssh2','Team 01','frylock','Passed',1
285,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 04','frylock-https','Team 04','frylock','Passed',1
286,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 06','nancy-http','Team 06','nancy','Passed',1
287,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 07','shake-http','Team 07','shake','Passed',1
288,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 06','meatwad-ssh2','Team 06','meatwad','Passed',1
289,3,'2017-03-24 11:03:17','2017-03-24 11:03:20','Team 02','ethan-smtp','Team 02','ethan','Passed',1
290,3,'2017-03-24 11:03:17','2017-03-24 11:03:24','Team 06','ethan-pop3','Team 06','ethan','Passed',1
291,3,'2017-03-24 11:03:17','2017-03-24 11:03:25','Team 02','ethan-pop3','Team 02','ethan','Passed',1
292,3,'2017-03-24 11:03:17','2017-03-24 11:03:25','Team 05','ethan-pop3','Team 05','ethan','Passed',1
293,3,'2017-03-24 11:03:17','2017-03-24 11:03:25','Team 04','ethan-pop3','Team 04','ethan','Passed',1
294,3,'2017-03-24 11:03:17','2017-03-24 11:03:25','Team 03','ethan-pop3','Team 03','ethan','Passed',1
295,3,'2017-03-24 11:03:17','2017-03-24 11:03:25','Team 01','ethan-pop3','Team 01','ethan','Passed',1
296,3,'2017-03-24 11:03:17','2017-03-24 11:03:26','Team 05','ethan-smtp','Team 05','ethan','Passed',1
297,3,'2017-03-24 11:03:17','2017-03-24 11:03:26','Team 06','ethan-smtp','Team 06','ethan','Passed',1
298,3,'2017-03-24 11:03:17','2017-03-24 11:03:26','Team 01','ethan-smtp','Team 01','ethan','Passed',1
299,3,'2017-03-24 11:03:17','2017-03-24 11:03:26','Team 04','ethan-smtp','Team 04','ethan','Passed',1
300,3,'2017-03-24 11:03:17','2017-03-24 11:03:26','Team 03','ethan-smtp','Team 03','ethan','Passed',1
301,3,'2017-03-24 11:03:17','2017-03-24 11:04:17','Team 08','morty-dns','Team 08','10.10.8.8','Failed',0
302,3,'2017-03-24 11:03:17','2017-03-24 11:04:17','Team 07','morty-dns','Team 07','10.10.7.8','Failed',0
303,3,'2017-03-24 11:03:17','2017-03-24 11:04:17','Team 08','nancy-http','Team 08','nancy','Failed',0
304,3,'2017-03-24 11:03:17','2017-03-24 11:04:17','Team 08','ethan-smtp','Team 08','ethan','Failed',0
305,3,'2017-03-24 11:03:17','2017-03-24 11:04:17','Team 08','ethan-pop3','Team 08','ethan','Failed',0
306,3,'2017-03-24 11:03:17','2017-03-24 11:04:17','Team 07','ethan-pop3','Team 07','ethan','Failed',0
307,3,'2017-03-24 11:03:17','2017-03-24 11:04:17','Team 08','ethan-http','Team 08','ethan','Failed',0
308,3,'2017-03-24 11:03:17','2017-03-24 11:04:17','Team 07','ethan-http','Team 07','ethan','Failed',0
309,3,'2017-03-24 11:03:17','2017-03-24 11:04:17','Team 07','nancy-http','Team 07','nancy','Failed',0
310,3,'2017-03-24 11:03:17','2017-03-24 11:04:17','Team 07','ethan-smtp','Team 07','ethan','Failed',0
311,3,'2017-03-24 11:03:17','2017-03-24 11:04:17','Team 07','nancy-https','Team 07','nancy','Failed',0
312,3,'2017-03-24 11:03:17','2017-03-24 11:04:17','Team 08','nancy-https','Team 08','nancy','Failed',0
313,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 05','ethan-http','Team 05','ethan','Passed',1
314,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 03','morty-dns','Team 03','10.10.3.8','Passed',1
315,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 02','frylock-http','Team 02','frylock','Passed',1
316,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 05','nancy-https','Team 05','nancy','Passed',1
317,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 02','ethan-http','Team 02','ethan','Passed',1
318,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 04','nancy-https','Team 04','nancy','Passed',1
319,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 01','shake-https','Team 01','shake','Passed',1
320,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 04','frylock-ssh2','Team 04','frylock','Passed',1
321,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 08','shake-http','Team 08','shake','Passed',1
322,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 01','frylock-https','Team 01','frylock','Passed',1
323,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 04','morty-dns','Team 04','10.10.4.8','Passed',1
324,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 04','frylock-http','Team 04','frylock','Passed',1
325,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 06','ethan-http','Team 06','ethan','Passed',1
326,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 07','shake-http','Team 07','shake','Passed',1
327,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 08','frylock-http','Team 08','frylock','Passed',1
328,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 03','shake-https','Team 03','shake','Passed',1
329,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 08','frylock-ssh2','Team 08','frylock','Passed',1
330,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 02','frylock-https','Team 02','frylock','Passed',1
331,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 04','frylock-https','Team 04','frylock','Passed',1
332,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 05','morty-dns','Team 05','10.10.5.8','Passed',1
333,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 02','shake-http','Team 02','shake','Passed',1
334,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 07','frylock-http','Team 07','frylock','Passed',1
335,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 06','frylock-ssh2','Team 06','frylock','Passed',1
336,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 05','shake-http','Team 05','shake','Passed',1
337,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 06','shake-https','Team 06','shake','Passed',1
338,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 01','meatwad-ssh2','Team 01','meatwad','Passed',1
339,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 08','shake-https','Team 08','shake','Passed',1
340,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 01','ethan-http','Team 01','ethan','Passed',1
341,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 06','frylock-https','Team 06','frylock','Passed',1
342,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 05','frylock-https','Team 05','frylock','Passed',1
343,4,'2017-03-24 11:08:48','2017-03-24 11:08:49','Team 02','nancy-https','Team 02','nancy','Passed',1
344,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 01','morty-dns','Team 01','10.10.1.8','Passed',1
345,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 04','shake-http','Team 04','shake','Passed',1
346,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 04','nancy-http','Team 04','nancy','Passed',1
347,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 08','frylock-https','Team 08','frylock','Passed',1
348,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 02','shake-ssh2','Team 02','shake','Passed',1
349,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 08','shake-ssh2','Team 08','shake','Passed',1
350,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 07','meatwad-ssh2','Team 07','meatwad','Passed',1
351,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 07','shake-https','Team 07','shake','Passed',1
352,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 03','ethan-http','Team 03','ethan','Passed',1
353,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 04','ethan-http','Team 04','ethan','Passed',1
354,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 06','nancy-https','Team 06','nancy','Passed',1
355,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 02','shake-https','Team 02','shake','Passed',1
356,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 01','frylock-http','Team 01','frylock','Passed',1
357,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 05','shake-ssh2','Team 05','shake','Passed',1
358,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 03','shake-http','Team 03','shake','Passed',1
359,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 03','shake-ssh2','Team 03','shake','Passed',1
360,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 06','frylock-http','Team 06','frylock','Passed',1
361,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 06','morty-dns','Team 06','10.10.6.8','Passed',1
362,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 01','nancy-http','Team 01','nancy','Passed',1
363,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 06','shake-http','Team 06','shake','Passed',1
364,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 04','shake-ssh2','Team 04','shake','Passed',1
365,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 04','meatwad-ssh2','Team 04','meatwad','Passed',1
366,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 02','nancy-http','Team 02','nancy','Passed',1
367,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 05','meatwad-ssh2','Team 05','meatwad','Passed',1
368,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 01','shake-http','Team 01','shake','Passed',1
369,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 02','morty-dns','Team 02','10.10.2.8','Passed',1
370,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 07','frylock-https','Team 07','frylock','Passed',1
371,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 06','nancy-http','Team 06','nancy','Passed',1
372,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 02','meatwad-ssh2','Team 02','meatwad','Passed',1
373,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 03','frylock-http','Team 03','frylock','Passed',1
374,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 03','nancy-http','Team 03','nancy','Passed',1
375,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 03','meatwad-ssh2','Team 03','meatwad','Passed',1
376,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 08','meatwad-ssh2','Team 08','meatwad','Passed',1
377,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 06','meatwad-ssh2','Team 06','meatwad','Passed',1
378,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 05','nancy-http','Team 05','nancy','Passed',1
379,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 04','shake-https','Team 04','shake','Passed',1
380,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 05','frylock-http','Team 05','frylock','Passed',1
381,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 01','frylock-ssh2','Team 01','frylock','Passed',1
382,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 07','frylock-ssh2','Team 07','frylock','Passed',1
383,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 05','shake-https','Team 05','shake','Passed',1
384,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 03','nancy-https','Team 03','nancy','Passed',1
385,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 05','frylock-ssh2','Team 05','frylock','Passed',1
386,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 02','frylock-ssh2','Team 02','frylock','Passed',1
387,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 06','shake-ssh2','Team 06','shake','Passed',1
388,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 01','nancy-https','Team 01','nancy','Passed',1
389,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 01','shake-ssh2','Team 01','shake','Passed',1
390,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 03','frylock-ssh2','Team 03','frylock','Passed',1
391,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 07','shake-ssh2','Team 07','shake','Passed',1
392,4,'2017-03-24 11:08:48','2017-03-24 11:08:50','Team 03','frylock-https','Team 03','frylock','Passed',1
393,4,'2017-03-24 11:08:48','2017-03-24 11:08:51','Team 02','ethan-smtp','Team 02','ethan','Passed',1
394,4,'2017-03-24 11:08:48','2017-03-24 11:08:55','Team 03','ethan-pop3','Team 03','ethan','Passed',1
395,4,'2017-03-24 11:08:48','2017-03-24 11:08:55','Team 01','ethan-pop3','Team 01','ethan','Passed',1
396,4,'2017-03-24 11:08:48','2017-03-24 11:08:56','Team 04','ethan-pop3','Team 04','ethan','Passed',1
397,4,'2017-03-24 11:08:48','2017-03-24 11:08:56','Team 02','ethan-pop3','Team 02','ethan','Passed',1
398,4,'2017-03-24 11:08:48','2017-03-24 11:08:56','Team 06','ethan-pop3','Team 06','ethan','Passed',1
399,4,'2017-03-24 11:08:48','2017-03-24 11:08:56','Team 06','ethan-smtp','Team 06','ethan','Passed',1
400,4,'2017-03-24 11:08:48','2017-03-24 11:08:56','Team 01','ethan-smtp','Team 01','ethan','Passed',1
401,4,'2017-03-24 11:08:48','2017-03-24 11:08:56','Team 03','ethan-smtp','Team 03','ethan','Passed',1
402,4,'2017-03-24 11:08:48','2017-03-24 11:08:56','Team 05','ethan-pop3','Team 05','ethan','Passed',1
403,4,'2017-03-24 11:08:48','2017-03-24 11:08:56','Team 05','ethan-smtp','Team 05','ethan','Passed',1
404,4,'2017-03-24 11:08:48','2017-03-24 11:08:56','Team 04','ethan-smtp','Team 04','ethan','Passed',1
405,4,'2017-03-24 11:08:48','2017-03-24 11:09:47','Team 08','morty-dns','Team 08','10.10.8.8','Failed',0
406,4,'2017-03-24 11:08:48','2017-03-24 11:09:47','Team 07','morty-dns','Team 07','10.10.7.8','Failed',0
407,4,'2017-03-24 11:08:48','2017-03-24 11:09:47','Team 07','ethan-smtp','Team 07','ethan','Failed',0
408,4,'2017-03-24 11:08:48','2017-03-24 11:09:47','Team 07','nancy-https','Team 07','nancy','Failed',0
409,4,'2017-03-24 11:08:48','2017-03-24 11:09:47','Team 08','ethan-smtp','Team 08','ethan','Failed',0
410,4,'2017-03-24 11:08:48','2017-03-24 11:09:47','Team 07','ethan-pop3','Team 07','ethan','Failed',0
411,4,'2017-03-24 11:08:48','2017-03-24 11:09:47','Team 08','nancy-http','Team 08','nancy','Failed',0
412,4,'2017-03-24 11:08:48','2017-03-24 11:09:47','Team 07','nancy-http','Team 07','nancy','Failed',0
413,4,'2017-03-24 11:08:48','2017-03-24 11:09:47','Team 08','ethan-http','Team 08','ethan','Failed',0
414,4,'2017-03-24 11:08:48','2017-03-24 11:09:47','Team 08','ethan-pop3','Team 08','ethan','Failed',0
415,4,'2017-03-24 11:08:48','2017-03-24 11:09:47','Team 07','ethan-http','Team 07','ethan','Failed',0
416,4,'2017-03-24 11:08:48','2017-03-24 11:09:47','Team 08','nancy-https','Team 08','nancy','Failed',0
417,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 03','morty-dns','Team 03','10.10.3.8','Passed',1
418,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 05','ethan-http','Team 05','ethan','Passed',1
419,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 06','ethan-http','Team 06','ethan','Passed',1
420,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 04','morty-dns','Team 04','10.10.4.8','Passed',1
421,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 02','nancy-http','Team 02','nancy','Passed',1
422,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 05','shake-http','Team 05','shake','Passed',1
423,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 02','frylock-https','Team 02','frylock','Passed',1
424,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 03','meatwad-ssh2','Team 03','meatwad','Passed',1
425,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 08','meatwad-ssh2','Team 08','meatwad','Passed',1
426,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 08','shake-https','Team 08','shake','Passed',1
427,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 01','meatwad-ssh2','Team 01','meatwad','Passed',1
428,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 07','nancy-https','Team 07','nancy','Passed',1
429,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 04','ethan-http','Team 04','ethan','Passed',1
430,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 08','frylock-https','Team 08','frylock','Passed',1
431,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 07','ethan-pop3','Team 07','ethan','Failed',0
432,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 06','shake-ssh2','Team 06','shake','Passed',1
433,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 03','shake-http','Team 03','shake','Passed',1
434,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 02','frylock-ssh2','Team 02','frylock','Passed',1
435,5,'2017-03-24 11:14:24','2017-03-24 11:14:25','Team 07','ethan-http','Team 07','ethan','Passed',1
